primary_type,date,value
ASSAULT,2010-03-28,1
ASSAULT,2010-03-30,2
ASSAULT,2010-03-31,1
ASSAULT,2010-04-01,1
ASSAULT,2010-04-02,1
ASSAULT,2010-04-03,1
ASSAULT,2010-04-05,1
ASSAULT,2010-04-06,2
ASSAULT,2010-04-07,1
ASSAULT,2010-04-08,1
ASSAULT,2010-04-09,3
ASSAULT,2010-04-10,1
ASSAULT,2010-04-12,2
ASSAULT,2010-04-13,1
ASSAULT,2010-04-14,1
ASSAULT,2010-04-15,2
ASSAULT,2010-04-16,2
ASSAULT,2010-04-17,2
ASSAULT,2010-04-21,2
ASSAULT,2010-04-25,2
ASSAULT,2010-04-26,1
ASSAULT,2010-04-28,3
ASSAULT,2010-04-29,2
ASSAULT,2010-05-01,1
ASSAULT,2010-05-02,2
ASSAULT,2010-05-03,1
ASSAULT,2010-05-04,1
ASSAULT,2010-05-05,3
ASSAULT,2010-05-06,1
ASSAULT,2010-05-08,3
ASSAULT,2010-05-09,1
ASSAULT,2010-05-11,3
ASSAULT,2010-05-12,1
ASSAULT,2010-05-13,1
ASSAULT,2010-05-14,1
ASSAULT,2010-05-15,2
ASSAULT,2010-05-16,1
ASSAULT,2010-05-17,2
ASSAULT,2010-05-18,1
ASSAULT,2010-05-19,1
ASSAULT,2010-05-21,2
ASSAULT,2010-05-22,1
ASSAULT,2010-05-23,4
ASSAULT,2010-05-26,1
ASSAULT,2010-05-27,3
ASSAULT,2010-05-28,3
ASSAULT,2010-05-29,3
ASSAULT,2010-05-31,1
ASSAULT,2010-06-01,2
ASSAULT,2010-06-02,1
ASSAULT,2010-06-04,2
ASSAULT,2010-06-06,2
ASSAULT,2010-06-08,1
ASSAULT,2010-06-09,2
ASSAULT,2010-06-14,1
ASSAULT,2010-06-15,1
ASSAULT,2010-06-16,1
ASSAULT,2010-06-18,2
ASSAULT,2010-06-19,2
ASSAULT,2010-06-20,2
ASSAULT,2010-06-21,2
ASSAULT,2010-06-23,3
ASSAULT,2010-06-24,1
ASSAULT,2010-06-25,1
ASSAULT,2010-06-26,2
ASSAULT,2010-06-27,5
ASSAULT,2010-06-28,3
ASSAULT,2010-06-30,1
ASSAULT,2010-07-01,2
ASSAULT,2010-07-02,2
ASSAULT,2010-07-04,2
ASSAULT,2010-07-05,3
ASSAULT,2010-07-06,1
ASSAULT,2010-07-07,1
ASSAULT,2010-07-10,1
ASSAULT,2010-07-11,2
ASSAULT,2010-07-12,2
ASSAULT,2010-07-13,2
ASSAULT,2010-07-14,1
ASSAULT,2010-07-15,1
ASSAULT,2010-07-16,1
ASSAULT,2010-07-18,1
ASSAULT,2010-07-19,1
ASSAULT,2010-07-20,1
ASSAULT,2010-07-21,2
ASSAULT,2010-07-22,1
ASSAULT,2010-07-23,1
ASSAULT,2010-07-24,1
ASSAULT,2010-07-25,1
ASSAULT,2010-07-28,2
ASSAULT,2010-07-29,1
ASSAULT,2010-07-30,1
ASSAULT,2010-07-31,1
ASSAULT,2010-08-01,1
ASSAULT,2010-08-02,1
ASSAULT,2010-08-03,3
ASSAULT,2010-08-05,1
ASSAULT,2010-08-06,2
ASSAULT,2010-08-07,1
ASSAULT,2010-08-09,3
ASSAULT,2010-08-11,1
ASSAULT,2010-08-14,1
ASSAULT,2010-08-16,3
ASSAULT,2010-08-17,1
ASSAULT,2010-08-19,3
ASSAULT,2010-08-20,2
ASSAULT,2010-08-21,1
ASSAULT,2010-08-22,1
ASSAULT,2010-08-26,2
ASSAULT,2010-08-27,1
ASSAULT,2010-08-29,2
ASSAULT,2010-08-30,1
ASSAULT,2010-08-31,1
ASSAULT,2010-09-01,3
ASSAULT,2010-09-02,1
ASSAULT,2010-09-04,4
ASSAULT,2010-09-05,2
ASSAULT,2010-09-07,1
ASSAULT,2010-09-11,1
ASSAULT,2010-09-13,3
ASSAULT,2010-09-15,1
ASSAULT,2010-09-18,1
ASSAULT,2010-09-19,1
ASSAULT,2010-09-20,1
ASSAULT,2010-09-21,1
ASSAULT,2010-09-22,3
ASSAULT,2010-09-23,1
ASSAULT,2010-09-24,2
ASSAULT,2010-09-27,2
ASSAULT,2010-09-28,1
ASSAULT,2010-09-29,5
ASSAULT,2010-09-30,1
ASSAULT,2010-10-01,2
ASSAULT,2010-10-02,3
ASSAULT,2010-10-03,1
ASSAULT,2010-10-08,1
ASSAULT,2010-10-09,1
ASSAULT,2010-10-11,1
ASSAULT,2010-10-13,2
ASSAULT,2010-10-15,2
ASSAULT,2010-10-17,2
ASSAULT,2010-10-19,2
ASSAULT,2010-10-21,1
ASSAULT,2010-10-22,2
ASSAULT,2010-10-23,2
ASSAULT,2010-10-26,4
ASSAULT,2010-10-29,1
ASSAULT,2010-10-31,1
ASSAULT,2010-11-02,1
ASSAULT,2010-11-03,1
ASSAULT,2010-11-04,2
ASSAULT,2010-11-06,3
ASSAULT,2010-11-08,1
ASSAULT,2010-11-09,1
ASSAULT,2010-11-10,1
ASSAULT,2010-11-12,1
ASSAULT,2010-11-14,1
ASSAULT,2010-11-15,2
ASSAULT,2010-11-16,1
ASSAULT,2010-11-17,3
ASSAULT,2010-11-18,2
ASSAULT,2010-11-19,1
ASSAULT,2010-11-20,1
ASSAULT,2010-11-21,1
ASSAULT,2010-11-29,1
ASSAULT,2010-11-30,2
ASSAULT,2010-12-01,1
ASSAULT,2010-12-04,1
ASSAULT,2010-12-05,2
ASSAULT,2010-12-07,1
ASSAULT,2010-12-09,1
ASSAULT,2010-12-15,1
ASSAULT,2010-12-16,1
ASSAULT,2010-12-18,2
ASSAULT,2010-12-19,1
ASSAULT,2010-12-20,1
ASSAULT,2010-12-23,2
ASSAULT,2010-12-27,1
ASSAULT,2010-12-28,1
ASSAULT,2010-12-29,1
ASSAULT,2011-01-05,1
ASSAULT,2011-01-11,1
ASSAULT,2011-01-14,3
ASSAULT,2011-01-15,1
ASSAULT,2011-01-19,1
ASSAULT,2011-01-20,2
ASSAULT,2011-01-27,2
ASSAULT,2011-01-28,1
ASSAULT,2011-01-30,1
ASSAULT,2011-01-31,2
ASSAULT,2011-02-03,1
ASSAULT,2011-02-04,1
ASSAULT,2011-02-05,1
ASSAULT,2011-02-06,1
ASSAULT,2011-02-08,1
ASSAULT,2011-02-11,2
ASSAULT,2011-02-12,1
ASSAULT,2011-02-14,1
ASSAULT,2011-02-15,2
ASSAULT,2011-02-16,1
ASSAULT,2011-02-18,2
ASSAULT,2011-02-19,1
ASSAULT,2011-02-22,2
ASSAULT,2011-02-23,1
ASSAULT,2011-02-27,1
ASSAULT,2011-03-01,1
ASSAULT,2011-03-06,1
ASSAULT,2011-03-07,1
ASSAULT,2011-03-08,3
ASSAULT,2011-03-09,1
ASSAULT,2011-03-11,1
ASSAULT,2011-03-13,1
ASSAULT,2011-03-14,1
ASSAULT,2011-03-15,1
ASSAULT,2011-03-17,2
ASSAULT,2011-03-18,5
ASSAULT,2011-03-20,1
ASSAULT,2011-03-25,1
ASSAULT,2011-03-31,2
ASSAULT,2011-04-01,1
ASSAULT,2011-04-02,1
ASSAULT,2011-04-04,4
ASSAULT,2011-04-05,3
ASSAULT,2011-04-06,1
ASSAULT,2011-04-07,2
ASSAULT,2011-04-09,2
ASSAULT,2011-04-10,2
ASSAULT,2011-04-11,1
ASSAULT,2011-04-12,1
ASSAULT,2011-04-13,1
ASSAULT,2011-04-14,1
ASSAULT,2011-04-17,2
ASSAULT,2011-04-18,2
ASSAULT,2011-04-20,1
ASSAULT,2011-04-21,1
ASSAULT,2011-04-22,1
ASSAULT,2011-04-23,2
ASSAULT,2011-04-24,1
ASSAULT,2011-04-25,1
ASSAULT,2011-04-26,2
ASSAULT,2011-04-29,2
ASSAULT,2011-05-01,4
ASSAULT,2011-05-02,1
ASSAULT,2011-05-03,2
ASSAULT,2011-05-04,1
ASSAULT,2011-05-05,1
ASSAULT,2011-05-09,1
ASSAULT,2011-05-12,1
ASSAULT,2011-05-13,1
ASSAULT,2011-05-16,4
ASSAULT,2011-05-19,2
ASSAULT,2011-05-20,1
ASSAULT,2011-05-21,1
ASSAULT,2011-05-22,2
ASSAULT,2011-05-23,1
ASSAULT,2011-05-25,1
ASSAULT,2011-05-26,2
ASSAULT,2011-05-27,1
ASSAULT,2011-05-29,1
ASSAULT,2011-05-30,2
ASSAULT,2011-06-01,1
ASSAULT,2011-06-03,1
ASSAULT,2011-06-04,4
ASSAULT,2011-06-05,3
ASSAULT,2011-06-06,1
ASSAULT,2011-06-08,3
ASSAULT,2011-06-09,1
ASSAULT,2011-06-10,1
ASSAULT,2011-06-11,2
ASSAULT,2011-06-12,1
ASSAULT,2011-06-13,1
ASSAULT,2011-06-14,1
ASSAULT,2011-06-15,2
ASSAULT,2011-06-16,1
ASSAULT,2011-06-17,2
ASSAULT,2011-06-18,1
ASSAULT,2011-06-22,1
ASSAULT,2011-06-24,2
ASSAULT,2011-06-25,1
ASSAULT,2011-06-27,1
ASSAULT,2011-06-28,1
ASSAULT,2011-06-30,2
ASSAULT,2011-07-04,3
ASSAULT,2011-07-05,1
ASSAULT,2011-07-06,3
ASSAULT,2011-07-07,3
ASSAULT,2011-07-08,1
ASSAULT,2011-07-09,2
ASSAULT,2011-07-10,1
ASSAULT,2011-07-11,1
ASSAULT,2011-07-15,4
ASSAULT,2011-07-16,2
ASSAULT,2011-07-18,1
ASSAULT,2011-07-19,1
ASSAULT,2011-07-20,1
ASSAULT,2011-07-21,1
ASSAULT,2011-07-22,1
ASSAULT,2011-07-23,1
ASSAULT,2011-07-27,2
ASSAULT,2011-07-29,2
ASSAULT,2011-08-01,2
ASSAULT,2011-08-02,2
ASSAULT,2011-08-04,2
ASSAULT,2011-08-06,1
ASSAULT,2011-08-09,1
ASSAULT,2011-08-10,2
ASSAULT,2011-08-11,1
ASSAULT,2011-08-14,1
ASSAULT,2011-08-15,2
ASSAULT,2011-08-16,1
ASSAULT,2011-08-17,3
ASSAULT,2011-08-19,1
ASSAULT,2011-08-20,3
ASSAULT,2011-08-21,2
ASSAULT,2011-08-22,1
ASSAULT,2011-08-24,1
ASSAULT,2011-08-25,1
ASSAULT,2011-08-26,1
ASSAULT,2011-08-27,1
ASSAULT,2011-08-28,1
ASSAULT,2011-08-29,1
ASSAULT,2011-08-31,1
ASSAULT,2011-09-01,4
ASSAULT,2011-09-06,3
ASSAULT,2011-09-07,1
ASSAULT,2011-09-08,1
ASSAULT,2011-09-10,2
ASSAULT,2011-09-14,4
ASSAULT,2011-09-15,2
ASSAULT,2011-09-16,1
ASSAULT,2011-09-17,2
ASSAULT,2011-09-18,1
ASSAULT,2011-09-19,1
ASSAULT,2011-09-22,2
ASSAULT,2011-09-23,1
ASSAULT,2011-09-24,1
ASSAULT,2011-09-25,1
ASSAULT,2011-09-29,1
ASSAULT,2011-09-30,1
ASSAULT,2011-10-02,3
ASSAULT,2011-10-03,1
ASSAULT,2011-10-04,1
ASSAULT,2011-10-06,3
ASSAULT,2011-10-07,1
ASSAULT,2011-10-08,1
ASSAULT,2011-10-10,1
ASSAULT,2011-10-16,1
ASSAULT,2011-10-18,1
ASSAULT,2011-10-19,1
ASSAULT,2011-10-24,2
ASSAULT,2011-10-25,1
ASSAULT,2011-10-30,1
ASSAULT,2011-10-31,1
ASSAULT,2011-11-01,2
ASSAULT,2011-11-03,1
ASSAULT,2011-11-04,1
ASSAULT,2011-11-07,1
ASSAULT,2011-11-08,1
ASSAULT,2011-11-09,1
ASSAULT,2011-11-10,2
ASSAULT,2011-11-11,1
ASSAULT,2011-11-13,1
ASSAULT,2011-11-14,1
ASSAULT,2011-11-15,1
ASSAULT,2011-11-16,1
ASSAULT,2011-11-18,1
ASSAULT,2011-11-19,2
ASSAULT,2011-11-20,1
ASSAULT,2011-11-21,3
ASSAULT,2011-11-22,1
ASSAULT,2011-11-23,2
ASSAULT,2011-11-28,2
ASSAULT,2011-11-30,1
ASSAULT,2011-12-01,2
ASSAULT,2011-12-04,2
ASSAULT,2011-12-05,1
ASSAULT,2011-12-08,2
ASSAULT,2011-12-11,2
ASSAULT,2011-12-12,1
ASSAULT,2011-12-13,1
ASSAULT,2011-12-14,2
ASSAULT,2011-12-15,1
ASSAULT,2011-12-19,1
ASSAULT,2011-12-21,1
ASSAULT,2011-12-23,1
ASSAULT,2011-12-26,1
ASSAULT,2011-12-29,2
ASSAULT,2012-01-04,2
ASSAULT,2012-01-05,1
ASSAULT,2012-01-08,1
ASSAULT,2012-01-09,1
ASSAULT,2012-01-10,1
ASSAULT,2012-01-12,2
ASSAULT,2012-01-14,2
ASSAULT,2012-01-16,1
ASSAULT,2012-01-17,1
ASSAULT,2012-01-19,1
ASSAULT,2012-01-21,1
ASSAULT,2012-01-24,1
ASSAULT,2012-01-25,2
ASSAULT,2012-01-29,1
ASSAULT,2012-02-02,1
ASSAULT,2012-02-03,1
ASSAULT,2012-02-04,2
ASSAULT,2012-02-08,3
ASSAULT,2012-02-10,1
ASSAULT,2012-02-12,2
ASSAULT,2012-02-14,1
ASSAULT,2012-02-16,1
ASSAULT,2012-02-17,2
ASSAULT,2012-02-18,1
ASSAULT,2012-02-19,1
ASSAULT,2012-02-20,1
ASSAULT,2012-02-22,1
ASSAULT,2012-02-24,3
ASSAULT,2012-02-25,2
ASSAULT,2012-02-27,1
ASSAULT,2012-02-28,1
ASSAULT,2012-02-29,1
ASSAULT,2012-03-02,1
ASSAULT,2012-03-03,1
ASSAULT,2012-03-04,1
ASSAULT,2012-03-07,3
ASSAULT,2012-03-08,2
ASSAULT,2012-03-10,1
ASSAULT,2012-03-12,2
ASSAULT,2012-03-14,1
ASSAULT,2012-03-15,2
ASSAULT,2012-03-16,1
ASSAULT,2012-03-18,1
ASSAULT,2012-03-20,1
ASSAULT,2012-03-21,1
ASSAULT,2012-03-22,1
ASSAULT,2012-03-23,1
ASSAULT,2012-03-25,1
ASSAULT,2012-03-27,2
ASSAULT,2012-03-28,2
ASSAULT,2012-03-29,1
ASSAULT,2012-03-31,1
ASSAULT,2012-04-05,1
ASSAULT,2012-04-07,1
ASSAULT,2012-04-09,1
ASSAULT,2012-04-11,2
ASSAULT,2012-04-14,4
ASSAULT,2012-04-15,1
ASSAULT,2012-04-17,1
ASSAULT,2012-04-18,2
ASSAULT,2012-04-19,1
ASSAULT,2012-04-21,1
ASSAULT,2012-04-22,2
ASSAULT,2012-04-27,5
ASSAULT,2012-04-30,3
ASSAULT,2012-05-01,1
ASSAULT,2012-05-03,1
ASSAULT,2012-05-04,1
ASSAULT,2012-05-05,2
ASSAULT,2012-05-06,1
ASSAULT,2012-05-07,2
ASSAULT,2012-05-10,3
ASSAULT,2012-05-13,1
ASSAULT,2012-05-14,2
ASSAULT,2012-05-15,1
ASSAULT,2012-05-16,1
ASSAULT,2012-05-17,1
ASSAULT,2012-05-21,2
ASSAULT,2012-05-24,1
ASSAULT,2012-05-26,3
ASSAULT,2012-05-28,1
ASSAULT,2012-05-29,2
ASSAULT,2012-05-30,2
ASSAULT,2012-06-02,2
ASSAULT,2012-06-04,2
ASSAULT,2012-06-06,1
ASSAULT,2012-06-07,1
ASSAULT,2012-06-09,2
ASSAULT,2012-06-10,1
ASSAULT,2012-06-11,1
ASSAULT,2012-06-13,1
ASSAULT,2012-06-14,1
ASSAULT,2012-06-15,1
ASSAULT,2012-06-17,1
ASSAULT,2012-06-18,1
ASSAULT,2012-06-20,2
ASSAULT,2012-06-21,1
ASSAULT,2012-06-23,3
ASSAULT,2012-06-24,2
ASSAULT,2012-06-25,1
ASSAULT,2012-06-26,1
ASSAULT,2012-06-27,1
ASSAULT,2012-06-28,1
ASSAULT,2012-06-29,2
ASSAULT,2012-06-30,1
ASSAULT,2012-07-01,1
ASSAULT,2012-07-02,1
ASSAULT,2012-07-03,1
ASSAULT,2012-07-05,2
ASSAULT,2012-07-07,2
ASSAULT,2012-07-08,1
ASSAULT,2012-07-10,1
ASSAULT,2012-07-12,1
ASSAULT,2012-07-13,1
ASSAULT,2012-07-14,3
ASSAULT,2012-07-15,1
ASSAULT,2012-07-20,1
ASSAULT,2012-07-21,1
ASSAULT,2012-07-22,1
ASSAULT,2012-07-23,1
ASSAULT,2012-07-25,2
ASSAULT,2012-07-27,3
ASSAULT,2012-07-28,2
ASSAULT,2012-07-29,2
ASSAULT,2012-07-30,2
ASSAULT,2012-08-02,2
ASSAULT,2012-08-03,1
ASSAULT,2012-08-05,1
ASSAULT,2012-08-06,3
ASSAULT,2012-08-07,2
ASSAULT,2012-08-08,1
ASSAULT,2012-08-09,1
ASSAULT,2012-08-10,3
ASSAULT,2012-08-11,1
ASSAULT,2012-08-13,1
ASSAULT,2012-08-14,1
ASSAULT,2012-08-15,1
ASSAULT,2012-08-16,1
ASSAULT,2012-08-20,1
ASSAULT,2012-08-23,1
ASSAULT,2012-08-24,1
ASSAULT,2012-08-25,1
ASSAULT,2012-08-27,1
ASSAULT,2012-08-28,1
ASSAULT,2012-08-30,2
ASSAULT,2012-09-01,1
ASSAULT,2012-09-02,1
ASSAULT,2012-09-03,1
ASSAULT,2012-09-05,2
ASSAULT,2012-09-06,2
ASSAULT,2012-09-08,1
ASSAULT,2012-09-09,2
ASSAULT,2012-09-12,1
ASSAULT,2012-09-15,1
ASSAULT,2012-09-16,1
ASSAULT,2012-09-17,1
ASSAULT,2012-09-18,2
ASSAULT,2012-09-20,1
ASSAULT,2012-09-21,1
ASSAULT,2012-09-25,1
ASSAULT,2012-09-26,1
ASSAULT,2012-09-29,2
ASSAULT,2012-09-30,1
ASSAULT,2012-10-01,3
ASSAULT,2012-10-03,1
ASSAULT,2012-10-04,1
ASSAULT,2012-10-05,1
ASSAULT,2012-10-07,1
ASSAULT,2012-10-09,1
ASSAULT,2012-10-10,1
ASSAULT,2012-10-11,2
ASSAULT,2012-10-15,3
ASSAULT,2012-10-16,1
ASSAULT,2012-10-18,4
ASSAULT,2012-10-20,1
ASSAULT,2012-10-21,3
ASSAULT,2012-10-22,2
ASSAULT,2012-10-23,3
ASSAULT,2012-10-25,2
ASSAULT,2012-10-29,1
ASSAULT,2012-10-30,2
ASSAULT,2012-11-01,1
ASSAULT,2012-11-04,1
ASSAULT,2012-11-05,2
ASSAULT,2012-11-08,1
ASSAULT,2012-11-09,2
ASSAULT,2012-11-10,2
ASSAULT,2012-11-13,1
ASSAULT,2012-11-14,1
ASSAULT,2012-11-15,1
ASSAULT,2012-11-21,2
ASSAULT,2012-11-23,1
ASSAULT,2012-11-24,1
ASSAULT,2012-11-26,1
ASSAULT,2012-11-27,1
ASSAULT,2012-11-28,2
ASSAULT,2012-11-29,1
ASSAULT,2012-12-01,1
ASSAULT,2012-12-02,1
ASSAULT,2012-12-04,1
ASSAULT,2012-12-05,1
ASSAULT,2012-12-08,1
ASSAULT,2012-12-11,1
ASSAULT,2012-12-12,1
ASSAULT,2012-12-13,1
ASSAULT,2012-12-14,1
ASSAULT,2012-12-17,4
ASSAULT,2012-12-18,2
ASSAULT,2012-12-19,2
ASSAULT,2012-12-21,1
ASSAULT,2012-12-22,1
ASSAULT,2012-12-25,1
ASSAULT,2012-12-27,1
ASSAULT,2013-01-02,1
ASSAULT,2013-01-03,1
ASSAULT,2013-01-04,1
ASSAULT,2013-01-05,1
ASSAULT,2013-01-08,4
ASSAULT,2013-01-09,1
ASSAULT,2013-01-10,4
ASSAULT,2013-01-11,2
ASSAULT,2013-01-15,1
ASSAULT,2013-01-16,2
ASSAULT,2013-01-17,1
ASSAULT,2013-01-19,1
ASSAULT,2013-01-20,1
ASSAULT,2013-01-23,1
ASSAULT,2013-01-25,1
ASSAULT,2013-01-26,1
ASSAULT,2013-01-27,1
ASSAULT,2013-01-28,1
ASSAULT,2013-01-31,1
ASSAULT,2013-02-01,1
ASSAULT,2013-02-02,1
ASSAULT,2013-02-04,1
ASSAULT,2013-02-06,1
ASSAULT,2013-02-11,1
ASSAULT,2013-02-14,1
ASSAULT,2013-02-16,1
ASSAULT,2013-02-24,1
ASSAULT,2013-02-26,1
ASSAULT,2013-02-27,1
ASSAULT,2013-03-01,2
ASSAULT,2013-03-06,2
ASSAULT,2013-03-07,1
ASSAULT,2013-03-08,3
ASSAULT,2013-03-10,1
ASSAULT,2013-03-11,1
ASSAULT,2013-03-15,3
ASSAULT,2013-03-16,2
ASSAULT,2013-03-18,2
ASSAULT,2013-03-19,1
ASSAULT,2013-03-23,1
ASSAULT,2013-03-26,3
ASSAULT,2013-03-28,1
ASSAULT,2013-03-30,1
ASSAULT,2013-04-01,1
ASSAULT,2013-04-02,2
ASSAULT,2013-04-03,2
ASSAULT,2013-04-04,1
ASSAULT,2013-04-05,1
ASSAULT,2013-04-06,2
ASSAULT,2013-04-09,1
ASSAULT,2013-04-10,2
ASSAULT,2013-04-11,1
ASSAULT,2013-04-13,2
ASSAULT,2013-04-15,1
ASSAULT,2013-04-16,2
ASSAULT,2013-04-17,1
ASSAULT,2013-04-18,1
ASSAULT,2013-04-20,1
ASSAULT,2013-04-21,1
ASSAULT,2013-04-23,2
ASSAULT,2013-04-24,3
ASSAULT,2013-04-26,3
ASSAULT,2013-04-29,2
ASSAULT,2013-04-30,1
ASSAULT,2013-05-01,2
ASSAULT,2013-05-02,2
ASSAULT,2013-05-06,1
ASSAULT,2013-05-08,2
ASSAULT,2013-05-11,1
ASSAULT,2013-05-12,2
ASSAULT,2013-05-14,2
ASSAULT,2013-05-15,4
ASSAULT,2013-05-16,1
ASSAULT,2013-05-19,1
ASSAULT,2013-05-20,2
ASSAULT,2013-05-21,1
ASSAULT,2013-05-22,2
ASSAULT,2013-05-24,1
ASSAULT,2013-05-27,1
ASSAULT,2013-05-29,1
ASSAULT,2013-05-31,2
ASSAULT,2013-06-01,1
ASSAULT,2013-06-02,1
ASSAULT,2013-06-04,1
ASSAULT,2013-06-05,2
ASSAULT,2013-06-06,2
ASSAULT,2013-06-07,1
ASSAULT,2013-06-09,2
ASSAULT,2013-06-10,2
ASSAULT,2013-06-12,1
ASSAULT,2013-06-16,1
ASSAULT,2013-06-18,1
ASSAULT,2013-06-19,1
ASSAULT,2013-06-21,2
ASSAULT,2013-06-22,3
ASSAULT,2013-06-23,3
ASSAULT,2013-06-24,1
ASSAULT,2013-06-25,1
ASSAULT,2013-06-27,1
ASSAULT,2013-06-28,3
ASSAULT,2013-07-02,2
ASSAULT,2013-07-03,1
ASSAULT,2013-07-04,1
ASSAULT,2013-07-05,1
ASSAULT,2013-07-09,1
ASSAULT,2013-07-11,1
ASSAULT,2013-07-12,3
ASSAULT,2013-07-13,1
ASSAULT,2013-07-15,2
ASSAULT,2013-07-16,3
ASSAULT,2013-07-17,3
ASSAULT,2013-07-19,2
ASSAULT,2013-07-22,2
ASSAULT,2013-07-23,1
ASSAULT,2013-07-24,1
ASSAULT,2013-07-25,1
ASSAULT,2013-07-26,1
ASSAULT,2013-07-29,1
ASSAULT,2013-07-30,2
ASSAULT,2013-07-31,1
ASSAULT,2013-08-01,1
ASSAULT,2013-08-02,1
ASSAULT,2013-08-05,2
ASSAULT,2013-08-06,1
ASSAULT,2013-08-07,1
ASSAULT,2013-08-08,1
ASSAULT,2013-08-15,2
ASSAULT,2013-08-16,1
ASSAULT,2013-08-17,1
ASSAULT,2013-08-18,1
ASSAULT,2013-08-19,3
ASSAULT,2013-08-20,1
ASSAULT,2013-08-26,1
ASSAULT,2013-08-27,1
ASSAULT,2013-08-30,1
ASSAULT,2013-08-31,1
ASSAULT,2013-09-02,2
ASSAULT,2013-09-03,3
ASSAULT,2013-09-05,1
ASSAULT,2013-09-07,3
ASSAULT,2013-09-08,1
ASSAULT,2013-09-09,1
ASSAULT,2013-09-10,2
ASSAULT,2013-09-11,1
ASSAULT,2013-09-12,1
ASSAULT,2013-09-13,3
ASSAULT,2013-09-16,3
ASSAULT,2013-09-19,2
ASSAULT,2013-09-20,1
ASSAULT,2013-09-25,1
ASSAULT,2013-09-30,1
ASSAULT,2013-10-01,1
ASSAULT,2013-10-03,3
ASSAULT,2013-10-05,2
ASSAULT,2013-10-06,1
ASSAULT,2013-10-07,2
ASSAULT,2013-10-09,2
ASSAULT,2013-10-13,1
ASSAULT,2013-10-14,1
ASSAULT,2013-10-16,1
ASSAULT,2013-10-17,1
ASSAULT,2013-10-18,2
ASSAULT,2013-10-19,3
ASSAULT,2013-10-22,1
ASSAULT,2013-10-23,2
ASSAULT,2013-10-24,1
ASSAULT,2013-10-25,2
ASSAULT,2013-10-26,1
ASSAULT,2013-10-30,2
ASSAULT,2013-11-02,2
ASSAULT,2013-11-04,2
ASSAULT,2013-11-05,1
ASSAULT,2013-11-07,1
ASSAULT,2013-11-08,3
ASSAULT,2013-11-11,2
ASSAULT,2013-11-13,2
ASSAULT,2013-11-14,1
ASSAULT,2013-11-17,2
ASSAULT,2013-11-20,1
ASSAULT,2013-11-21,1
ASSAULT,2013-11-26,1
ASSAULT,2013-11-27,1
ASSAULT,2013-12-02,2
ASSAULT,2013-12-03,1
ASSAULT,2013-12-05,2
ASSAULT,2013-12-06,1
ASSAULT,2013-12-07,1
ASSAULT,2013-12-08,1
ASSAULT,2013-12-09,1
ASSAULT,2013-12-14,1
ASSAULT,2013-12-15,2
ASSAULT,2013-12-18,1
ASSAULT,2013-12-20,2
ASSAULT,2013-12-22,1
ASSAULT,2013-12-23,1
ASSAULT,2013-12-28,2
ASSAULT,2013-12-30,1
ASSAULT,2013-12-31,2
ASSAULT,2014-01-01,1
ASSAULT,2014-01-02,2
ASSAULT,2014-01-09,1
ASSAULT,2014-01-11,1
ASSAULT,2014-01-14,1
ASSAULT,2014-01-19,2
ASSAULT,2014-01-20,1
ASSAULT,2014-01-21,1
ASSAULT,2014-01-24,1
ASSAULT,2014-01-25,1
ASSAULT,2014-01-26,2
ASSAULT,2014-01-27,1
ASSAULT,2014-01-30,1
ASSAULT,2014-01-31,1
ASSAULT,2014-02-01,1
ASSAULT,2014-02-03,1
ASSAULT,2014-02-05,2
ASSAULT,2014-02-07,1
ASSAULT,2014-02-14,1
ASSAULT,2014-02-15,1
ASSAULT,2014-02-17,1
ASSAULT,2014-02-18,2
ASSAULT,2014-02-19,1
ASSAULT,2014-02-20,1
ASSAULT,2014-02-22,1
ASSAULT,2014-02-24,3
ASSAULT,2014-02-25,1
ASSAULT,2014-02-26,2
ASSAULT,2014-02-28,1
ASSAULT,2014-03-04,1
ASSAULT,2014-03-07,6
ASSAULT,2014-03-09,1
ASSAULT,2014-03-11,1
ASSAULT,2014-03-14,1
ASSAULT,2014-03-15,1
ASSAULT,2014-03-21,1
ASSAULT,2014-03-23,2
ASSAULT,2014-03-25,3
ASSAULT,2014-03-26,3
ASSAULT,2014-03-28,1
ASSAULT,2014-03-29,1
ASSAULT,2014-03-30,2
ASSAULT,2014-03-31,1
ASSAULT,2014-04-03,1
ASSAULT,2014-04-05,1
ASSAULT,2014-04-06,1
ASSAULT,2014-04-10,1
ASSAULT,2014-04-11,2
ASSAULT,2014-04-12,1
ASSAULT,2014-04-14,1
ASSAULT,2014-04-15,1
ASSAULT,2014-04-16,1
ASSAULT,2014-04-17,3
ASSAULT,2014-04-22,1
ASSAULT,2014-04-24,1
ASSAULT,2014-04-25,1
ASSAULT,2014-04-26,2
ASSAULT,2014-04-27,1
ASSAULT,2014-04-28,1
ASSAULT,2014-05-02,1
ASSAULT,2014-05-06,2
ASSAULT,2014-05-08,1
ASSAULT,2014-05-11,1
ASSAULT,2014-05-12,1
ASSAULT,2014-05-15,2
ASSAULT,2014-05-18,4
ASSAULT,2014-05-20,1
ASSAULT,2014-05-21,2
ASSAULT,2014-05-22,1
ASSAULT,2014-05-23,2
ASSAULT,2014-05-25,1
ASSAULT,2014-05-26,1
ASSAULT,2014-05-27,1
ASSAULT,2014-05-28,1
ASSAULT,2014-05-30,1
ASSAULT,2014-05-31,1
